# artifact=p124-s8-final-recon-c3-2308-ledger-20260719.tsv
# inputs=/tmp/c_m.txt,/tmp/c_v3.txt,/tmp/p92_ckpt_dump_v3.txt,/tmp/p125_audit.out
# total_deleted_cert=2308 unique_lost_terminal=358 expected=2308/358
# deleted_cert_by_old_terminal_class type1=44 type2=1417 type3=847
# unique_lost_terminal_by_old_class type1=8 type2=220 type3=130
# semantic_reason_rows S8_P1_TREND_TYPE1_REQUIRED=2264 S8_P3_TREND_OWNER_B_GATE_INFERRED=44
# turn_class_deleted ExecEvidenceOnly=1107 NestedConfirmed=1166 XiaozhuandaCandidate=35
# terminal_multiplicity 2:1 3:21 4:33 5:59 6:80 7:61 8:19 9:83 10:1
# invariants map_missing=0 nontrend=0 cert_turn_pair_bad=0
# authority_gap=main_repo_missing_requested_rulings_and_p124_source; type1_drop_owner_reason_is_inferred_because_p125_owner_readback_was_not_done
v3_cert_line	v3_turn_line	p125_line	caliber	exec	top	side	bucket	kinds	judge_at	ids	terminal_key	terminal_kind	old_terminal_class	old_terminal_bits	turn_class	confirmed_vec	semantic_reason_code	reason_strength	authority_status
69786	69787	466	A	1	2	Short	trend	Trend,Trend	283732,282251	2:262632:261086-262632|1:282151:278320-282151	1:282151:278320-282151	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69788	69789	467	A	1	2	Short	mixed	Consolidation,Trend	285529,282771	2:265890:265416-265890|1:280920:280249-280920	1:280920:280249-280920	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69790	69791	468	A	1	2	Short	mixed	Consolidation,Trend	304404,298947	2:285854:285614-285854|1:295830:295289-295830	1:295830:295289-295830	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69792	69793	469	A	1	2	Short	mixed	Consolidation,Trend	311729,306146	2:306577:306376-306577|1:306113:302072-306113	1:306113:302072-306113	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69796	69797	471	A	1	2	Short	mixed	Consolidation,Trend	356435,351528	2:349445:349198-349445|1:350069:349198-350069	1:350069:349198-350069	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69798	69799	472	A	1	2	Short	trend	Trend,Trend	4613104,363618	2:4613084:354108-4613084|1:355340:353039-355340	1:355340:353039-355340	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69800	69801	473	A	1	2	Short	mixed	Consolidation,Trend	419140,415627	2:409397:409126-409397|1:415312:413922-415312	1:415312:413922-415312	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69802	69803	474	A	1	2	Short	mixed	Consolidation,Trend	482164,474736	2:474665:473073-474665|1:474557:471663-474557	1:474557:471663-474557	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69804	69805	475	A	1	2	Short	mixed	Consolidation,Trend	536599,516439	2:516240:515757-516240|1:516349:514151-516349	1:516349:514151-516349	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69806	69807	476	A	1	2	Short	mixed	Consolidation,Trend	536599,521974	2:516240:515757-516240|1:521810:520864-521810	1:521810:520864-521810	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69808	69809	477	A	1	2	Short	mixed	Consolidation,Trend	536599,524236	2:516240:515757-516240|1:523025:521988-523025	1:523025:521988-523025	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69810	69811	478	A	1	2	Short	mixed	Consolidation,Trend	536599,529436	2:516240:515757-516240|1:528596:528011-528596	1:528596:528011-528596	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69812	69813	479	A	1	2	Short	mixed	Consolidation,Trend	536599,537684	2:516240:515757-516240|1:537529:529324-537529	1:537529:529324-537529	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69814	69815	480	A	1	2	Short	mixed	Consolidation,Trend	564897,561365	2:561149:560556-561149|1:561303:555559-561303	1:561303:555559-561303	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69816	69817	481	A	1	2	Short	mixed	Consolidation,Trend	576604,572286	2:570873:569317-570873|1:571847:570636-571847	1:571847:570636-571847	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69818	69819	482	A	1	2	Short	trend	Trend,Trend	4613104,577128	2:4613084:574078-4613084|1:573409:572760-573409	1:573409:572760-573409	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69820	69821	483	A	1	2	Short	mixed	Consolidation,Trend	654242,640248	2:632907:632356-632907|1:638521:636327-638521	1:638521:636327-638521	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69822	69823	484	A	1	2	Short	mixed	Consolidation,Trend	702350,701072	2:680414:679461-680414|1:700347:699887-700347	1:700347:699887-700347	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69824	69825	485	A	1	2	Short	trend	Trend,Trend	4613104,719958	2:4613084:701465-4613084|1:714391:713729-714391	1:714391:713729-714391	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69826	69827	486	A	1	2	Short	trend	Trend,Trend	4613104,722338	2:4613084:701465-4613084|1:720538:719919-720538	1:720538:719919-720538	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69828	69829	487	A	1	2	Short	trend	Trend,Trend	4613104,724784	2:4613084:701465-4613084|1:724211:723999-724211	1:724211:723999-724211	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69830	69831	488	A	1	2	Short	mixed	Consolidation,Trend	750324,744760	2:740855:740434-740855|1:744728:738513-744728	1:744728:738513-744728	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69832	69833	489	A	1	2	Short	trend	Trend,Trend	4613104,787639	2:4613084:775278-4613084|1:787577:774184-787577	1:787577:774184-787577	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69834	69835	490	A	1	2	Short	trend	Trend,Trend	844169,843833	2:843840:825573-843840|1:843435:824884-843435	1:843435:824884-843435	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69836	69837	491	A	1	2	Short	trend	Trend,Trend	4613104,956142	2:4613084:928346-4613084|1:956090:927606-956090	1:956090:927606-956090	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69840	69841	494	A	1	2	Short	mixed	Consolidation,Trend	975344,971050	2:959635:959426-959635|1:970321:969621-970321	1:970321:969621-970321	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69842	69843	496	A	1	2	Short	trend	Trend,Trend	4613104,1009215	2:4613084:1004242-4613084|1:1006394:1003607-1006394	1:1006394:1003607-1006394	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69844	69845	497	A	1	2	Short	mixed	Consolidation,Trend	1019746,1024176	2:1006873:1006590-1006873|1:1024082:1015501-1024082	1:1024082:1015501-1024082	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69846	69847	498	A	1	2	Short	mixed	Consolidation,Trend	1050635,1048627	2:1048365:1047527-1048365|1:1048585:1044779-1048585	1:1048585:1044779-1048585	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69848	69849	499	A	1	2	Short	trend	Trend,Trend	1101705,1077661	2:1074650:1070376-1074650|1:1077016:1076510-1077016	1:1077016:1076510-1077016	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69852	69853	501	A	1	2	Short	trend	Trend,Trend	1295950,1302958	2:1295929:1146861-1295929|1:1302889:1146165-1302889	1:1302889:1146165-1302889	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69854	69855	502	A	1	2	Short	mixed	Consolidation,Trend	1198674,1195428	2:1190029:1189751-1190029|1:1195312:1192907-1195312	1:1195312:1192907-1195312	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69856	69857	503	A	1	2	Short	mixed	Consolidation,Trend	1215885,1250644	2:1203783:1202967-1203783|1:1250606:1202685-1250606	1:1250606:1202685-1250606	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69858	69859	504	A	1	2	Short	mixed	Consolidation,Trend	1215885,1207785	2:1203783:1202967-1203783|1:1206021:1203959-1206021	1:1206021:1203959-1206021	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69860	69861	505	A	1	2	Short	mixed	Consolidation,Trend	1231223,1228935	2:1226317:1226002-1226317|1:1228780:1223388-1228780	1:1228780:1223388-1228780	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69862	69863	506	A	1	2	Short	mixed	Consolidation,Trend	1257679,1260933	2:1234380:1233969-1234380|1:1260863:1252497-1260863	1:1260863:1252497-1260863	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69866	69867	508	A	1	2	Short	mixed	Consolidation,Trend	1301831,1299047	2:1296160:1295929-1296160|1:1297945:1294860-1297945	1:1297945:1294860-1297945	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69870	69871	510	A	1	2	Short	trend	Trend,Trend	1429376,1423764	2:1423155:1415668-1423155|1:1423743:1421811-1423743	1:1423743:1421811-1423743	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69874	69875	512	A	1	2	Short	mixed	Consolidation,Trend	1455756,1455502	2:1453725:1453565-1453725|1:1454599:1453844-1454599	1:1454599:1453844-1454599	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69876	69877	513	A	1	2	Short	trend	Trend,Trend	1466239,1541169	2:1455723:1455478-1455723|1:1540992:1461996-1540992	1:1540992:1461996-1540992	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69878	69879	514	A	1	2	Short	mixed	Consolidation,Trend	1479575,1475565	2:1470701:1470366-1470701|1:1474716:1470366-1474716	1:1474716:1470366-1474716	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69880	69881	515	A	1	2	Short	mixed	Consolidation,Trend	1517288,1510970	2:1513026:1512632-1513026|1:1510854:1508911-1510854	1:1510854:1508911-1510854	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69882	69883	516	A	1	2	Short	trend	Trend,Trend	4613104,1521393	2:4613084:1514867-4613084|1:1521341:1517746-1521341	1:1521341:1517746-1521341	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69884	69885	517	A	1	2	Short	mixed	Consolidation,Trend	1537157,1535180	2:1520819:1520519-1520819|1:1533430:1532895-1533430	1:1533430:1532895-1533430	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69886	69887	518	A	1	2	Short	trend	Trend,Trend	1549097,1544879	2:1543561:1542885-1543561|1:1540919:1540199-1540919	1:1540919:1540199-1540919	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69888	69889	519	A	1	2	Short	trend	Trend,Trend	4613104,1554139	2:4613084:1549938-4613084|1:1548176:1547858-1548176	1:1548176:1547858-1548176	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69890	69891	520	A	1	2	Short	mixed	Consolidation,Trend	1600116,1590146	2:1576847:1576731-1576847|1:1588681:1588001-1588681	1:1588681:1588001-1588681	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69892	69893	521	A	1	2	Short	mixed	Consolidation,Trend	1628068,1619868	2:1601087:1600738-1601087|1:1617573:1617033-1617573	1:1617573:1617033-1617573	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69894	69895	522	A	1	2	Short	trend	Trend,Trend	1662455,1662830	2:1662435:1649623-1662435|1:1662742:1652891-1662742	1:1662742:1652891-1662742	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69898	69899	525	A	1	2	Short	mixed	Consolidation,Trend	1690200,1687512	2:1681857:1681493-1681857|1:1686390:1685843-1686390	1:1686390:1685843-1686390	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69900	69901	526	A	1	2	Short	trend	Trend,Trend	1705106,1696783	2:1698502:1688637-1698502|1:1696734:1688072-1696734	1:1696734:1688072-1696734	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69906	69907	530	A	1	2	Short	mixed	Consolidation,Trend	1801262,1778768	2:1788433:1788073-1788433|1:1777345:1776691-1777345	1:1777345:1776691-1777345	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69908	69909	531	A	1	2	Short	mixed	Consolidation,Trend	1821107,1819915	2:1803800:1803267-1803800|1:1819743:1809006-1819743	1:1819743:1809006-1819743	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69910	69911	532	A	1	2	Short	mixed	Consolidation,Trend	1821107,1817224	2:1803800:1803267-1803800|1:1815426:1814742-1815426	1:1815426:1814742-1815426	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69912	69913	533	A	1	2	Short	mixed	Consolidation,Trend	1845523,1833453	2:1832066:1831745-1832066|1:1831745:1828037-1831745	1:1831745:1828037-1831745	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69916	69917	535	A	1	2	Short	mixed	Consolidation,Trend	1880891,1876547	2:1877855:1876218-1877855|1:1875595:1874810-1875595	1:1875595:1874810-1875595	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69920	69921	537	A	1	2	Short	mixed	Consolidation,Trend	1945870,1939812	2:1932996:1932170-1932996|1:1934274:1933574-1934274	1:1934274:1933574-1934274	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69922	69923	538	A	1	2	Short	trend	Trend,Trend	4613104,1954243	2:4613084:1941088-4613084|1:1950182:1946990-1950182	1:1950182:1946990-1950182	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69924	69925	539	A	1	2	Short	mixed	Consolidation,Trend	2054121,2032778	2:2024433:2024150-2024433|1:2032708:2031411-2032708	1:2032708:2031411-2032708	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69926	69927	540	A	1	2	Short	trend	Trend,Trend	2112013,2088989	2:2088117:2086366-2088117|1:2081398:2080763-2081398	1:2081398:2080763-2081398	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69930	69931	542	A	1	2	Short	trend	Trend,Trend	2112013,2104300	2:2088117:2086366-2088117|1:2102086:2101030-2102086	1:2102086:2101030-2102086	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69932	69933	543	A	1	2	Short	trend	Trend,Trend	2125061,2118691	2:2119184:2111966-2119184|1:2118629:2111318-2118629	1:2118629:2111318-2118629	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69934	69935	544	A	1	2	Short	mixed	Consolidation,Trend	2162297,2153722	2:2152089:2151849-2152089|1:2148842:2148287-2148842	1:2148842:2148287-2148842	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69940	69941	547	A	1	2	Short	mixed	Consolidation,Trend	2183497,2180927	2:2179409:2178602-2179409|1:2178602:2178454-2178602	1:2178602:2178454-2178602	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69944	69945	550	A	1	2	Short	mixed	Consolidation,Trend	2351790,2346187	2:2345629:2344496-2345629|1:2345210:2343275-2345210	1:2345210:2343275-2345210	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69946	69947	551	A	1	2	Short	trend	Trend,Trend	4613104,2350539	2:4613084:2351247-4613084|1:2349774:2348597-2349774	1:2349774:2348597-2349774	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69948	69949	552	A	1	2	Short	trend	Trend,Trend	4613104,2381431	2:4613084:2379466-4613084|1:2378178:2377729-2378178	1:2378178:2377729-2378178	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69950	69951	553	A	1	2	Short	trend	Trend,Trend	4613104,2406017	2:4613084:2404126-4613084|1:2403092:2400485-2403092	1:2403092:2400485-2403092	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69952	69953	554	A	1	2	Short	trend	Trend,Trend	4613104,2411085	2:4613084:2404126-4613084|1:2410913:2408167-2410913	1:2410913:2408167-2410913	Trend	type3	000001	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69954	69955	555	A	1	2	Short	trend	Trend,Trend	4613104,2416252	2:4613084:2413667-4613084|1:2412859:2411693-2412859	1:2412859:2411693-2412859	Trend	type2	000010	ExecEvidenceOnly	01	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69956	69957	556	A	1	2	Short	mixed	Consolidation,Trend	2434180,2430424	2:2426016:2425328-2426016|1:2428538:2427917-2428538	1:2428538:2427917-2428538	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69960	69961	558	A	1	2	Short	mixed	Consolidation,Trend	2568524,2539394	2:2532184:2531218-2532184|1:2539047:2538225-2539047	1:2539047:2538225-2539047	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69962	69963	559	A	1	2	Short	mixed	Consolidation,Trend	2568524,2562636	2:2532184:2531218-2532184|1:2562618:2553328-2562618	1:2562618:2553328-2562618	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69964	69965	560	A	1	2	Short	mixed	Consolidation,Trend	2568524,2580128	2:2532184:2531218-2532184|1:2580079:2563432-2580079	1:2580079:2563432-2580079	Trend	type3	000001	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69966	69967	561	A	1	2	Short	mixed	Consolidation,Trend	2629684,2576088	2:2573448:2573242-2573448|1:2573733:2573146-2573733	1:2573733:2573146-2573733	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69968	69969	562	A	1	2	Short	mixed	Consolidation,Trend	2629684,2580179	2:2573448:2573242-2573448|1:2576835:2576062-2576835	1:2576835:2576062-2576835	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
69970	69971	563	A	1	2	Short	mixed	Consolidation,Trend	2629684,2593408	2:2573448:2573242-2573448|1:2592365:2591994-2592365	1:2592365:2591994-2592365	Trend	type2	000010	NestedConfirmed	11	S8_P1_TREND_TYPE1_REQUIRED	DIRECT_OLD_BITS_NON_TYPE1	CANONICAL_RULING_AND_P124_SOURCE_MISSING
